question,answer
ڈیبیٹ سے کر لیتے ہیں تو آپ سب مجھے جو ہے ناں باری باری جو آپ کو اپنے حساب سے ٹھیک لگتے ہیں تو جو بھی آپ کے ذہن میں آتے ہیں وہ پوائنٹس مجھے جو ہے ناں آپ نے سارے,نہیں
نہیں بیسیکلی ہماری کیمرہ بیسڈ آبسٹیکل ڈیٹیکشن ہے,نہیں
دیٹس آل فرام مائے سائیڈ تو ویسے میم {طیبہ} ڈو یو وانٹ ٹو آسک اینی تھنگ,نہیں
اس میں حد ڈیڑ ھ مہینے کا ٹائم ریکوائرڈ ہے,نہیں
وہ اس سے زیادہ ایکسٹینشن اب کر نہیں رہا,نہیں
آئی مین کہ آپ نے اینوٹیشن کو اچھے طریقے سے کرنا ہے تاکہ کوئی مسئلہ نہ آئے ماڈل ٹریننگ میں,نہیں
م جی جی کون بول رہا ہے بولیں,نہیں
:م: {کاشف} آپ کی ناں آواز تھوڑی کٹ رہی ہے ذرا رپیٹ کیجیے گا آپ نے کیا کہا تھا,نہیں
اس میں یہ ایشو تو ریزولو ہو گیا تھا لیکن اس کا ایک مسئلہ بہت تھا وہ آور فٹنگ کا مسئلہ تھا اس کے اندر,نہیں
اور باقی اس کے بعد جو ٹریننگ کا پروسس ہے وہ ٹیکنیکلز کے اینڈ پہ ہو گا,نہیں
ہاں جی ابھی تو صحیح ہے لیکن آپ بیچ میں جو ہے ناں ایک دم سے آپ کی ڈم ہو جاتی ہے آواز,نہیں
میری ایک فرینڈ تھی وہاں وہ بھی ایز ایز این ایچ آر ہی جاب کر رہی تھی,نہیں
ہو سکے اتنا بہتر ہے ہمارا اتنا :م: جو ہے ناں ٹرین اچھا ہو جائے گا ہمارا,نہیں
ہاں جی بالکل میم اب کلیئر ہے,نہیں
تو کیا رپورٹ ہے کتنے انٹرویوز ہوئے ہیں اور ان کی پرفارمنس وغیرہ سے آپ سیٹسفائیڈ ہیں,نہیں
:م: اوکے سر :م: میرے ساتھ آج {حضیفہ} بھی ہیں میٹنگ میں ہماری ٹیکنیکل ٹیم کا ہی پارٹ ہیں,نہیں
:م: یس میم سوری وہ میرے اینڈ پہ تھوڑا سا انٹرنیٹ,نہیں
م آگے بھی ہماری ہائرنگز آئیں گی امپلائز ہم نے ہائر,نہیں
ہاں ڈاکٹرز کا کافی ٹائم بچ جائے گا اس کی وجہ سے,نہیں
دس از اے لینتھی پروسس یو نو اس میں ڈاکومنٹیشن اور دین,نہیں
میں تھوڑا سا ناں ایشو آتا ہے وہ اکثر یہ ہوتا ہے ان کو اردو ٹائپنگ کا پتا ہی نہیں,نہیں
یہ انٹینٹس کیا ٹیکنیکلز کی طرف سے اسائنڈ ہیں,نہیں
سر آئندہ ایسی مسٹیک نہیں ہو گی,نہیں
مائیک کا بہت زیادہ مسئلہ بنا کائنڈلی آپ مائیک کو منہ کے بالکل پاس کریں,نہیں
لے لیں چھوڑ لیا کیفے چلے گئے کچھ کھا پی لیا,نہیں
کو یوز کر رہے ہیں ایک تو ہینڈ فریز یوز کر رہے ہیں اور ہیڈ فونز کو یوز کر رہے ہیں تو,نہیں
اس  لیے ہم نے بھی آپ کو ڈسٹرب کرنا مناسب نہیں سمجھا,نہیں
آپ لوگ بھی اپنی سجیشن ساتھ ساتھ دیتے جائیں,نہیں
آتھرائزیشن میں یہ ہی دیکھیں گے کہ ہمیں اتھارٹی کس کس,نہیں
آپ سے میری بات ہوئی تھی ناں تو آپ نے کہا تھا کہ ہم جنگ نیوز پیپر کو ہی کنسیڈر کریں گے,نہیں
جس میں کسٹمرز کوسٹیشنری سے ریلیٹڈ چیزیں پرووائیڈ کی جائے گی,نہیں
سر کچھ چیزیں ایڈ کرنے والی رہتی ہیں,نہیں
ماینڈ سپیچ پروسس م امیج بیسڈ سپیچ پروسسنگ ہم لوگوں نے,نہیں
والا کام ہے سسٹم ڈپلوئمنٹ پہ,نہیں
جی بس یہ ہی چیزیں تھیں,نہیں
اور ایکسپیریئنس میں لکھنا ہے کہ لنگوسٹک فیلڈ میں ڈیٹا ویریفکیشن اور کونٹینٹ رائٹنگ میں منیمم ون ایئر تو ایکسپیریئنس ہو ناں,نہیں
آپ پلیز ایکسپلین کریں میں آپ کی بات نہیں سمجھ سکی,نہیں
کی کٹ ہو کے آ رہی ہے یہ کون ہے حذیفہ ہے یا عمار ہے,نہیں
م تھریٹ ہی ہو گا آئی تھنک یہ,نہیں
ظاہری طور پہ ہمیں نظر آ رہی ہے لیکن کسٹمر کو آبوئسلی آپ کو پتا ہے سیٹسفائی کرنا ہمارے لیے کتنا مشکل ہوتا ہے,نہیں
باقی میں آپ کو بتا دیتا ہوں,نہیں
جی آپ نے اس کی بھی ٹیسٹ کیسز بنانے ہیں :م: ویسے یہ تو مجھے بار بار کہنے کی ضرورت نہیں یہ تو ظاہر سی بات ہے آپ نے ہر ایک جس کا بھی آپ نے ٹیسٹ کرنا ہے اس کے ٹیسٹ کیسز آپ نے پہلے ڈیفائن کرنے ہیں,نہیں
پوری کوشش یہی کی تھی کہ جتنا زیادہ آپٹیمم ہو سکے جتنی,نہیں
اور ان کا ڈیٹا جو ہے وہ ویریفائی کر کے ہی ہم کوئی ڈسیژن لے لیں گے اس معاملے میں پہلے تو نہیں ہم کچھ فائنلائز کر سکتے کیونکہ ہمیں نہیں پتا اب ہم نے ان کا کام جو لیا تھا وہ ٹرائل پہ م آپ نے اور آئی گیس خضرہ نے ان کا ٹرائل لیا تھا,نہیں
تو م جو ان پیڈ آنا چاہیں م یا تو ان کے پاس سکل نہیں ہوتی اودروائز اگر آپ کے پاس سکل ہے تو آپ ان پیڈ کیوں آئیں گے آپ تو صرف اس لیے آئیں گے آپ مارکیٹ میں ان ہو سکیں,نہیں
:م: مطلب :م: ہمارا جو ماڈل ہو گا وہ ایکوریٹلی,نہیں
کہیں جو ہیں کئی آتے ہیں صرف ٹائم پاس کر کے چلے جاتے ہیں کئی آتے ہیں جو بہت زیادہ محنت کر رہے ہوتے ہیں,نہیں
ہو جائیں تو یہ ایکسپینس بھی اوپر نیچے,نہیں
میں جا کے سیل کرتے تھے ایک تو ان کے لیے وہ بیسکلی آٹومیٹ کرنا چاہ رہے تھے کہ ان کے ریکارڈ خود ہی آٹومیٹک کمپائل ہو جائیں,نہیں
لیپ ٹاپس اور کمپیوٹرتو آتے ہی یوز ہوں گے اور پھر واپسی بھی نہیں ہو سکے گی اسی لیے تمام باتیں پہلے ہی کلیئر کر لیجیئے گا,نہیں
م انہوں نے جو سیل نمبرز وغیرہ دیئے ہیں مطلب جو اسپیکرز ہم نے ادھر م کیے تھے,نہیں
مس آفٹر ڈیٹ ہمارے پاس آؤٹ پٹ جنریشن فیز آتا ہے ,نہیں
بٹ ایک ایشو تھا کہ ان کی ناں جو پرائس ہے ناں,نہیں
م انٹرویو کے ٹائم پہ تھوڑا سا ہو جاتے ہیں لیکن انہوں نے بالکل بھی مجھے وہ شو نہیں م ہو رہا تھا کہ کہیں سے بھی کہ وہ تھوڑے سے بھی کنفیوزڈ ہیں یا کسی بھی طریقے کا ان میں جو ہے ان میں ڈاوٹ فل ہے,نہیں
جس جس پر ہم نے یونٹ ٹیسٹنگ پرفارم کرنی ہے,نہیں
وہ ہی چیز ہے ناں کہ فزیکل جانا ایک,نہیں
کسی :م: کسی ایک تھریش ہولڈ میں اس کے اندر ریلائی کر رہا ہے تو پھر سپیکر کو چیک کر لیں,نہیں
جی سر ایکچوئلی مجھے ٹو ویکس ہو گئے ہیں انہوں نے ریکویسٹ فارورڈ کی تھی,نہیں
م میں نے آپ سے ناں پراجیکٹ کی فنڈنگ کے بارے میں بات کرنی تھی,نہیں
میم ویسے یہ اچھا ہو گیا,نہیں
دیکھیں پری پروسسنگ تو آتی ہے جب آپ نے ایک اس کو آٹومیٹ کرنا ہے ناں پروسس کو,نہیں
تو اب بعد میں جب ریکارڈنگ کروانی ہوتی ہے تو پھر انہیں اس چیز کو یا تو اپ ڈیٹ کرنا پڑ رہا ہے یا پھر جس سے ریکارڈ کروا رہے ہیں اس کو بتانا پڑ رہا ہے کہ ہاں تم یہ والا کریکٹر پلے کرو گے,نہیں
میک شور کرنا ہے کے ٹیسٹ ریزلٹس ایفیکٹیولی کمیونیکیٹ کریں,نہیں
رہتے ہیں جیسے ہمارے پاس ایک لنکڈ ان ہے یا انڈیڈ وغیرہ ہیں,نہیں
وہ چیز کم ہو کیوںکہ آپ کو بھی پتا ہے آفس کے کام کے دوران کی چیزیں بہت تنگ کرتی ہیں,نہیں
ساتھ ساتھ میں بھی چیک کرتی رہوں گی تا کہ مجھے پتا چلے کہ آپ روز کتنا کام کر رہے ہیں کیونکہ آپ بہت سلو چل رہے ہیں تو اگر ایسے ہی اس سپیڈ سے چلیں گے تو پھر تو ہم پروجیکٹ پہ کام نہیں کر سکیں گے,نہیں
اس میں ہم نے تین فیلڈز کنسیڈرکی ہیں,نہیں
تو اس میں پھر یہ ہو جانا تھا کہ کچھ سٹیز سے ہمارے پاس ڈیٹا زیادہ آ جاتا,نہیں
یا پھر اسی طرح ٹریڈرز کی آپس میں کوئی ان کی لگ جاتی کسی بات پر لڑائی ہونے لگ جاتی ہے,نہیں
یہ ہمارے مطلب کی چیز ہے,نہیں
لیکن اس سے ہوا یہ ہے کہ آپ لوگوں نے دوبارہ سیٹ کر کے بھیجے ہیں لیکن یہ ابھی بھی,نہیں
ان دی اینڈ ہمیں اپنے ڈیٹا سیٹ کی کوالٹی انشور کرنی ہوگی,نہیں
تو یہ پہلے ہی م جو ہے اپنی ڈیل میں ایڈ کر لیتے ہیں,نہیں
براڈکاسٹنگ کے لیے فائیو ملین اور مس حرا کے پراجیکٹ کی اماونٹ فور ملین ریسیو ہوئی,نہیں
اس وجہ سے نہیں آئی جا,نہیں
بریرہ آپ اپنی شیٹ سیپرٹ بنا لو اور وہ میرے ساتھ اویس مائرہ اور مس فرح کے ساتھ شیئر کر دینا,نہیں
جی سر میں نے آپ کو بتانا تھا کہ جن انٹرنزنے مجھے سی وی سبمٹ کی تھی ان میں سے میں نے کچھ انٹرنز کو شارٹ لسٹ کیا ہے اور میں نے ان سب کوکل انٹرویو کے لیے بھی بلا لیا ہے,نہیں
ہمارے پاس ذرا ایکسپیرئنس کینڈیڈیٹ ہم نے لینا ہے تو اس حساب سے آپ نے ٹیسٹ پریپیئر کرنا ہے,نہیں
کا کوئی ایشو نہ ہو تو بوائز کا تو چلیں ہیں کہ وہ مینج,نہیں
م مجھے بھی اتنی امید نہیں تھی میں جب مارکیٹ گیا تھا چیزیں وغیرہ بائی کر,نہیں
:م: آئی ڈونٹ سو کہ :م: آپ کی کوئی اس معاملے میں ہیلپ کر سکتی لیکن پھر بھی آپ نے مجھے بتا دیا ہے تو میں ضرور ہماری جو پینل کے ساتھ :م: ڈسکشن ہو گی جس میں یہ,نہیں
اکاونٹ نمبر تو تبھی آن دی سپوٹ مل جاتا ہے,نہیں
یہ کلک فار ڈیٹیل آئے گا ناں :م: جب انفلیشن کی کلک فار ڈیٹیل کریں گے تو یہ آگے آ جائے گا ناں,نہیں
اس کے علاوہ یہ کافی بڑا ایشو کریئٹ کرسکتا ہے,نہیں
نہیں نہیں جس میں آپ نے ورڈز ڈیفائن کیں ہیں ,نہیں
ان سےپرائس جو فائنل ہوئی ہے وہ نائنٹی تھاوزنڈ ہے,نہیں
مطلب عموماً جس طرح :م: فرینڈ نے مجھے بتایا تھا,نہیں
ٹھیک ہے اور جو تھرڈ ہیں ان کو بھی بلائیں گے یا بس ابھی وہ ہی دو,نہیں
اس کنسیپٹ کو ایکسپلین کریں ری ایکٹ میں,نہیں
ہاں یہ میں کر کے رکھ لیتی ہوں ایک دفعہ,نہیں
اکاونٹ ڈیٹیلز اور اکاونٹ نمبرز میں آپ کے ساتھ شیئر کر دوں گا تو آپ پروسس کرلینا,نہیں
ہم اس کو آگے کر لیتے ہیں ہم کمپنی سے ایک لیٹر لکھوا لیتے ہیں,نہیں
امن فتح موت پریشان اس طرح کر کے ٹھیک ہے,نہیں
یس سر یہ بیسٹ رہے گا پھر ہم ریکوائرمینٹ کے آکوڈنگ ہی بجٹ ایسٹیمیٹ کر سکتے ہیں ,نہیں
ٹھیک ہے میں آپ کو بھیج دوں گا پھر کام سٹارٹ کر دیں گے,نہیں
اور ابھی کے لیے ہم نے جو :م: سیونٹی تھرٹی رکھ لی ہے لیکن ابھی اس کو میں ڈیلے ہو گی اور پھر ہم دیکھیں گے کہ ہمارا پروجیکٹ کس طرف جا رہا ہے اور ہمیں کیا رکھنی چاہیے,نہیں
بس یہ کہ آپ ان کو اچھے طریقے سے اگر گائیڈ کر دیں گے کچھ آوٹ سائیڈر ہو گا ناں,نہیں
اب نیکسٹ فریم ورکس کو ڈسکس کر لیتے ہیں,نہیں
پر مینیمم پانچ سے چھے ٹیسٹ کیسز تو ہونے چائیے,نہیں
مطلب باتیں اس نے بہت سی کی ہیں,نہیں
اچھا صرف فنکشنل ریکوائرمنٹس کی ٹیسٹنگ کے لیے ٹیسٹ ڈیٹا کرئیٹ نہیں کرنا,نہیں
م یس میم م لاہور میں عابد مارکیٹ ہے,نہیں
سی وی خود ڈراپ کرنے آئے تھے یا میل کی تھی انہوں نے,نہیں
جی مجھے بھی یہی لگ رہا ہے کہ ہم نے سارے امپورٹنٹ پوائنٹس کور کر لیے ہیں,نہیں
صحیح ہے ٹھیک ہے تو پھر بس م یہ ہی پوچھنا تھا آپ سے سٹیٹس لینا تھا کہ یہ لوگ کب تک ڈلیور کریں گے آپ کو,نہیں
جی نجم ان میوٹ کریں مائیک کو,نہیں
ہاں وہ ہو جائے گا ایکچوئلی تھوڑا نہ :م: ہمیں ڈی بی بھی ہر دفعہ اپ ڈیٹ کرنی پڑتی ہے وہ اس لیے تھوڑا مسئلہ ہو جاتا ہے,نہیں
جی جی بلکل ہم ان سب ریکوائرمنٹ کا ون بائے ون چیک کریں گے,نہیں
زیادہ ہم اس کے وہ ڈیپ پہ نہیں گئے,نہیں
م بٹ وہ ناں پینک کر گئی تھیں انہیں اس کا رپلائی کرنا نہیں آ رہا تھا اور کچھ کامن سی باتیں تھیں ان کی کورس سے ریلیونٹ ہی تھیں,نہیں
چیزیں وہ تھوڑی اتنی دیر ہی چلتی ہیں یہ مجھے پرسنل ہیڈ فون ہی لگانے پڑے,نہیں
ہر ورڈ کا بتایا تھا کہ کون سا ایسا ورڈ ہے,نہیں
پرابلمز اس طرح سے تھی کہ ون سائیڈ پہ آڈیو کوالٹی بالکل خراب آ رہی تھی اور سم ٹائمز ایسے تھا کہ,نہیں
ڈیٹا اس میں مطلب بالکل بھی ہم لوگ اپنے سے کچھ بھی ورڈز کچھ ایڈ نہیں کرتے جو گیون ٹیکسٹ ہوتا ہے,نہیں
کہ یہ سب کچھ ان کو ہینڈل کرنا پڑے گا,نہیں
کے ریگولر ایکسپینسز جو ہوتے ہیں وہ چلو وہ اس میں سے نکال سکتے ہیں تھوڑے بہت,نہیں
جی جی سائنس بھی آ سکتی ہے نا تو اس پہ ہی کر لیں,نہیں
ٹھیک ہے تو م کوئی اویلیبل ہو گا ان میں سے یہ آگے کچھ دنوں میں اگر انٹرویو کنڈکٹ کروانا ہو تو کسی کو بلانا ہو تو,نہیں
کنزیکٹیو تو نہیں ہوں گی ہم ایچ منتھ ایک سٹی سلیکٹ کر لیں گے,نہیں
دس سے لے کے بارہ بجے تک ہمارا صرف دو لیکچرز ہیں ون ون آور,نہیں
